"comando";"tipo";"regiao";"tamanho";"threads";"rodada";"init";"allocate";"mandelbrot";"write";"total";"qnt"
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 32 1 ";"OMP";3;32;1;0;0,00001;0,00002;0,00008;0,00006;0,00016;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 32 1 ";"PTH";3;32;1;0;0,00001;0,00004;0,00035;0,00011;0,00051;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 32 1 ";"OMP";3;32;1;1;0,00001;0,00003;0,00010;0,00010;0,00024;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 32 1 ";"PTH";3;32;1;1;0,00001;0,00005;0,00032;0,00009;0,00047;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 32 1 ";"OMP";3;32;1;2;0,00001;0,00002;0,00009;0,00007;0,00019;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 32 1 ";"PTH";3;32;1;2;0,00001;0,00005;0,00031;0,00008;0,00045;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 32 1 ";"OMP";3;32;1;3;0,00001;0,00002;0,00009;0,00006;0,00018;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 32 1 ";"PTH";3;32;1;3;0,00001;0,00005;0,00029;0,00007;0,00043;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 32 1 ";"OMP";3;32;1;4;0,00001;0,00002;0,00009;0,00006;0,00018;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 32 1 ";"PTH";3;32;1;4;0,00001;0,00005;0,00029;0,00007;0,00043;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 32 1 ";"OMP";3;32;1;5;0,00001;0,00002;0,00009;0,00006;0,00018;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 32 1 ";"PTH";3;32;1;5;0,00003;0,00005;0,00029;0,00008;0,00045;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 32 1 ";"OMP";3;32;1;6;0,00001;0,00002;0,00011;0,00006;0,00020;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 32 1 ";"PTH";3;32;1;6;0,00001;0,00005;0,00032;0,00007;0,00044;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 32 1 ";"OMP";3;32;1;7;0,00001;0,00002;0,00008;0,00005;0,00016;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 32 1 ";"PTH";3;32;1;7;0,00001;0,00004;0,00033;0,00007;0,00045;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 32 1 ";"OMP";3;32;1;8;0,00001;0,00002;0,00008;0,00005;0,00016;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 32 1 ";"PTH";3;32;1;8;0,00001;0,00005;0,00034;0,00007;0,00046;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 32 1 ";"OMP";3;32;1;9;0,00001;0,00002;0,00008;0,00005;0,00016;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 32 1 ";"PTH";3;32;1;9;0,00001;0,00006;0,00038;0,00007;0,00051;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 64 1 ";"OMP";3;64;1;0;0,00001;0,00009;0,00032;0,00011;0,00053;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 64 1 ";"PTH";3;64;1;0;0,00001;0,00011;0,00056;0,00014;0,00082;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 64 1 ";"OMP";3;64;1;1;0,00001;0,00009;0,00034;0,00011;0,00054;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 64 1 ";"PTH";3;64;1;1;0,00001;0,00010;0,00061;0,00014;0,00086;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 64 1 ";"OMP";3;64;1;2;0,00001;0,00008;0,00032;0,00010;0,00051;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 64 1 ";"PTH";3;64;1;2;0,00001;0,00010;0,00057;0,00021;0,00089;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 64 1 ";"OMP";3;64;1;3;0,00001;0,00008;0,00033;0,00010;0,00051;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 64 1 ";"PTH";3;64;1;3;0,00001;0,00011;0,00061;0,00014;0,00087;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 64 1 ";"OMP";3;64;1;4;0,00001;0,00007;0,00032;0,00008;0,00048;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 64 1 ";"PTH";3;64;1;4;0,00001;0,00009;0,00053;0,00012;0,00074;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 64 1 ";"OMP";3;64;1;5;0,00001;0,00007;0,00030;0,00008;0,00045;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 64 1 ";"PTH";3;64;1;5;0,00001;0,00010;0,00058;0,00012;0,00080;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 64 1 ";"OMP";3;64;1;6;0,00001;0,00007;0,00030;0,00008;0,00045;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 64 1 ";"PTH";3;64;1;6;0,00001;0,00009;0,00051;0,00012;0,00072;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 64 1 ";"OMP";3;64;1;7;0,00001;0,00007;0,00030;0,00009;0,00047;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 64 1 ";"PTH";3;64;1;7;0,00001;0,00009;0,00056;0,00011;0,00077;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 64 1 ";"OMP";3;64;1;8;0,00001;0,00007;0,00030;0,00008;0,00046;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 64 1 ";"PTH";3;64;1;8;0,00001;0,00009;0,00058;0,00012;0,00079;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 64 1 ";"OMP";3;64;1;9;0,00001;0,00007;0,00030;0,00008;0,00046;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 64 1 ";"PTH";3;64;1;9;0,00001;0,00009;0,00054;0,00012;0,00076;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 128 1 ";"OMP";3;128;1;0;0,00001;0,00029;0,00122;0,00028;0,00179;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 128 1 ";"PTH";3;128;1;0;0,00001;0,00037;0,00141;0,00032;0,00210;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 128 1 ";"OMP";3;128;1;1;0,00001;0,00028;0,00114;0,00020;0,00162;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 128 1 ";"PTH";3;128;1;1;0,00001;0,00029;0,00141;0,00031;0,00202;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 128 1 ";"OMP";3;128;1;2;0,00001;0,00031;0,00129;0,00021;0,00181;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 128 1 ";"PTH";3;128;1;2;0,00001;0,00030;0,00139;0,00037;0,00207;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 128 1 ";"OMP";3;128;1;3;0,00001;0,00030;0,00117;0,00021;0,00168;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 128 1 ";"PTH";3;128;1;3;0,00001;0,00031;0,00144;0,00032;0,00207;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 128 1 ";"OMP";3;128;1;4;0,00001;0,00029;0,00116;0,00020;0,00166;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 128 1 ";"PTH";3;128;1;4;0,00001;0,00031;0,00140;0,00033;0,00204;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 128 1 ";"OMP";3;128;1;5;0,00001;0,00028;0,00117;0,00021;0,00166;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 128 1 ";"PTH";3;128;1;5;0,00001;0,00030;0,00140;0,00033;0,00204;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 128 1 ";"OMP";3;128;1;6;0,00001;0,00029;0,00117;0,00020;0,00166;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 128 1 ";"PTH";3;128;1;6;0,00001;0,00030;0,00138;0,00032;0,00201;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 128 1 ";"OMP";3;128;1;7;0,00001;0,00028;0,00129;0,00026;0,00185;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 128 1 ";"PTH";3;128;1;7;0,00001;0,00030;0,00142;0,00033;0,00207;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 128 1 ";"OMP";3;128;1;8;0,00001;0,00026;0,00121;0,00020;0,00168;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 128 1 ";"PTH";3;128;1;8;0,00001;0,00030;0,00145;0,00032;0,00208;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 128 1 ";"OMP";3;128;1;9;0,00001;0,00029;0,00118;0,00021;0,00167;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 128 1 ";"PTH";3;128;1;9;0,00001;0,00030;0,00138;0,00032;0,00201;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 256 1 ";"OMP";3;256;1;0;0,00001;0,00115;0,00469;0,00069;0,00653;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 256 1 ";"PTH";3;256;1;0;0,00001;0,00107;0,00469;0,00113;0,00690;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 256 1 ";"OMP";3;256;1;1;0,00001;0,00109;0,00460;0,00069;0,00638;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 256 1 ";"PTH";3;256;1;1;0,00001;0,00108;0,00521;0,00113;0,00742;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 256 1 ";"OMP";3;256;1;2;0,00001;0,00110;0,00453;0,00072;0,00635;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 256 1 ";"PTH";3;256;1;2;0,00001;0,00107;0,00452;0,00105;0,00665;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 256 1 ";"OMP";3;256;1;3;0,00001;0,00104;0,00432;0,00065;0,00602;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 256 1 ";"PTH";3;256;1;3;0,00001;0,00108;0,00453;0,00109;0,00670;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 256 1 ";"OMP";3;256;1;4;0,00001;0,00103;0,00473;0,00087;0,00664;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 256 1 ";"PTH";3;256;1;4;0,00001;0,00104;0,00453;0,00107;0,00665;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 256 1 ";"OMP";3;256;1;5;0,00001;0,00103;0,00471;0,00083;0,00657;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 256 1 ";"PTH";3;256;1;5;0,00001;0,00098;0,00435;0,00102;0,00636;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 256 1 ";"OMP";3;256;1;6;0,00001;0,00102;0,00417;0,00072;0,00591;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 256 1 ";"PTH";3;256;1;6;0,00001;0,00101;0,00439;0,00103;0,00644;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 256 1 ";"OMP";3;256;1;7;0,00001;0,00106;0,00462;0,00085;0,00654;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 256 1 ";"PTH";3;256;1;7;0,00001;0,00098;0,00437;0,00105;0,00640;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 256 1 ";"OMP";3;256;1;8;0,00001;0,00101;0,00420;0,00064;0,00586;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 256 1 ";"PTH";3;256;1;8;0,00001;0,00101;0,00435;0,00106;0,00643;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 256 1 ";"OMP";3;256;1;9;0,00001;0,00106;0,00415;0,00062;0,00583;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 256 1 ";"PTH";3;256;1;9;0,00001;0,00097;0,00491;0,00104;0,00692;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 512 1 ";"OMP";3;512;1;0;0,00001;0,00423;0,01860;0,00346;0,02630;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 512 1 ";"PTH";3;512;1;0;0,00001;0,00499;0,01911;0,00487;0,02899;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 512 1 ";"OMP";3;512;1;1;0,00001;0,00476;0,02129;0,00367;0,02974;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 512 1 ";"PTH";3;512;1;1;0,00001;0,00534;0,01978;0,00460;0,02973;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 512 1 ";"OMP";3;512;1;2;0,00001;0,00472;0,02035;0,00395;0,02903;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 512 1 ";"PTH";3;512;1;2;0,00001;0,00482;0,02014;0,00518;0,03014;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 512 1 ";"OMP";3;512;1;3;0,00001;0,00471;0,01909;0,00310;0,02691;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 512 1 ";"PTH";3;512;1;3;0,00001;0,00467;0,02107;0,00584;0,03158;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 512 1 ";"OMP";3;512;1;4;0,00001;0,00484;0,01983;0,00310;0,02778;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 512 1 ";"PTH";3;512;1;4;0,00001;0,00501;0,02203;0,00562;0,03267;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 512 1 ";"OMP";3;512;1;5;0,00001;0,00498;0,02204;0,00426;0,03129;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 512 1 ";"PTH";3;512;1;5;0,00001;0,00528;0,02312;0,00515;0,03355;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 512 1 ";"OMP";3;512;1;6;0,00001;0,00586;0,02214;0,00314;0,03115;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 512 1 ";"PTH";3;512;1;6;0,00001;0,00524;0,02239;0,00512;0,03276;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 512 1 ";"OMP";3;512;1;7;0,00001;0,00533;0,02163;0,00324;0,03021;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 512 1 ";"PTH";3;512;1;7;0,00001;0,00529;0,02286;0,00560;0,03376;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 512 1 ";"OMP";3;512;1;8;0,00001;0,00535;0,02172;0,00321;0,03029;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 512 1 ";"PTH";3;512;1;8;0,00001;0,00609;0,02345;0,00548;0,03503;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 512 1 ";"OMP";3;512;1;9;0,00001;0,00548;0,02238;0,00331;0,03118;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 512 1 ";"PTH";3;512;1;9;0,00001;0,00558;0,02473;0,00544;0,03577;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 1024 1 ";"OMP";3;1024;1;0;0,00001;0,02242;0,10321;0,01783;0,14347;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 1024 1 ";"PTH";3;1024;1;0;0,00001;0,02190;0,10146;0,02171;0,14508;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 1024 1 ";"OMP";3;1024;1;1;0,00001;0,02216;0,09518;0,01287;0,13022;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 1024 1 ";"PTH";3;1024;1;1;0,00002;0,02450;0,09532;0,02191;0,14175;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 1024 1 ";"OMP";3;1024;1;2;0,00001;0,02165;0,09992;0,01716;0,13874;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 1024 1 ";"PTH";3;1024;1;2;0,00002;0,02375;0,09473;0,02175;0,14025;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 1024 1 ";"OMP";3;1024;1;3;0,00001;0,02218;0,08909;0,01293;0,12421;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 1024 1 ";"PTH";3;1024;1;3;0,00002;0,02169;0,10118;0,02247;0,14535;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 1024 1 ";"OMP";3;1024;1;4;0,00001;0,02217;0,10018;0,01755;0,13992;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 1024 1 ";"PTH";3;1024;1;4;0,00002;0,02157;0,08739;0,02000;0,12897;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 1024 1 ";"OMP";3;1024;1;5;0,00001;0,01990;0,07782;0,01084;0,10856;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 1024 1 ";"PTH";3;1024;1;5;0,00002;0,01846;0,07170;0,01714;0,10732;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 1024 1 ";"OMP";3;1024;1;6;0,00001;0,01885;0,06858;0,00999;0,09743;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 1024 1 ";"PTH";3;1024;1;6;0,00001;0,01749;0,06588;0,01637;0,09975;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 1024 1 ";"OMP";3;1024;1;7;0,00001;0,01682;0,07035;0,01313;0,10030;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 1024 1 ";"PTH";3;1024;1;7;0,00001;0,01700;0,06557;0,01866;0,10125;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 1024 1 ";"OMP";3;1024;1;8;0,00003;0,01769;0,06633;0,00994;0,09400;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 1024 1 ";"PTH";3;1024;1;8;0,00001;0,01707;0,06584;0,01616;0,09907;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 1024 1 ";"OMP";3;1024;1;9;0,00001;0,01693;0,06624;0,00981;0,09298;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 1024 1 ";"PTH";3;1024;1;9;0,00001;0,01691;0,06601;0,01630;0,09924;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 2048 1 ";"OMP";3;2048;1;0;0,00001;0,06665;0,26400;0,04421;0,37487;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 2048 1 ";"PTH";3;2048;1;0;0,00002;0,06363;0,28119;0,06347;0,40831;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 2048 1 ";"OMP";3;2048;1;1;0,00001;0,06542;0,29354;0,05135;0,41032;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 2048 1 ";"PTH";3;2048;1;1;0,00001;0,06569;0,27489;0,06795;0,40855;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 2048 1 ";"OMP";3;2048;1;2;0,00001;0,06676;0,26301;0,03841;0,36818;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 2048 1 ";"PTH";3;2048;1;2;0,00001;0,06599;0,27653;0,06501;0,40754;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 2048 1 ";"OMP";3;2048;1;3;0,00001;0,06651;0,26707;0,03980;0,37340;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 2048 1 ";"PTH";3;2048;1;3;0,00001;0,06669;0,27614;0,06427;0,40711;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 2048 1 ";"OMP";3;2048;1;4;0,00001;0,06626;0,29349;0,05539;0,41515;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 2048 1 ";"PTH";3;2048;1;4;0,00001;0,06582;0,26169;0,06422;0,39175;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 2048 1 ";"OMP";3;2048;1;5;0,00001;0,06655;0,26287;0,04025;0,36968;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 2048 1 ";"PTH";3;2048;1;5;0,00001;0,06707;0,26389;0,06544;0,39641;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 2048 1 ";"OMP";3;2048;1;6;0,00001;0,06659;0,29235;0,05165;0,41060;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 2048 1 ";"PTH";3;2048;1;6;0,00002;0,06675;0,26201;0,07172;0,40050;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 2048 1 ";"OMP";3;2048;1;7;0,00001;0,06390;0,26199;0,03952;0,36543;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 2048 1 ";"PTH";3;2048;1;7;0,00002;0,06561;0,27923;0,06457;0,40943;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 2048 1 ";"OMP";3;2048;1;8;0,00001;0,06471;0,26553;0,04036;0,37060;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 2048 1 ";"PTH";3;2048;1;8;0,00002;0,06631;0,26220;0,06530;0,39383;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 2048 1 ";"OMP";3;2048;1;9;0,00001;0,06536;0,26356;0,03973;0,36866;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 2048 1 ";"PTH";3;2048;1;9;0,00001;0,06845;0,26198;0,06629;0,39673;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 4096 1 ";"OMP";3;4096;1;0;0,00001;0,25466;1,11387;0,20138;1,56992;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 4096 1 ";"PTH";3;4096;1;0;0,00002;0,26651;1,04067;0,25652;1,56373;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 4096 1 ";"OMP";3;4096;1;1;0,00001;0,26846;1,15929;0,21332;1,64108;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 4096 1 ";"PTH";3;4096;1;1;0,00001;0,26438;1,07265;0,26106;1,59810;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 4096 1 ";"OMP";3;4096;1;2;0,00001;0,26727;1,10474;0,19952;1,57154;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 4096 1 ";"PTH";3;4096;1;2;0,00001;0,26328;1,04110;0,26274;1,56714;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 4096 1 ";"OMP";3;4096;1;3;0,00001;0,26416;1,09243;0,20974;1,56634;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 4096 1 ";"PTH";3;4096;1;3;0,00003;0,26530;1,10823;0,26326;1,63682;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 4096 1 ";"OMP";3;4096;1;4;0,00001;0,26597;1,23381;0,21123;1,71102;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 4096 1 ";"PTH";3;4096;1;4;0,00001;0,26808;1,06182;0,25810;1,58800;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 4096 1 ";"OMP";3;4096;1;5;0,00001;0,27128;1,16647;0,15854;1,59630;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 4096 1 ";"PTH";3;4096;1;5;0,00001;0,26311;1,09083;0,25851;1,61246;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 4096 1 ";"OMP";3;4096;1;6;0,00001;0,26538;1,11161;0,20801;1,58501;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 4096 1 ";"PTH";3;4096;1;6;0,00001;0,26652;1,04955;0,25981;1,57589;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 4096 1 ";"OMP";3;4096;1;7;0,00001;0,26750;1,07027;0,15609;1,49387;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 4096 1 ";"PTH";3;4096;1;7;0,00001;0,26869;1,04818;0,25995;1,57682;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 4096 1 ";"OMP";3;4096;1;8;0,00001;0,26663;1,16087;0,20626;1,63376;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 4096 1 ";"PTH";3;4096;1;8;0,00001;0,26510;1,04202;0,26514;1,57226;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 4096 1 ";"OMP";3;4096;1;9;0,00001;0,26623;1,10053;0,16530;1,53207;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 4096 1 ";"PTH";3;4096;1;9;0,00001;0,25632;1,04861;0,25906;1,56400;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 8192 1 ";"OMP";3;8192;1;0;0,00003;1,18485;4,61876;0,84881;6,65246;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 8192 1 ";"PTH";3;8192;1;0;0,00001;1,36489;4,43213;1,03639;6,83342;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 8192 1 ";"OMP";3;8192;1;1;0,00001;1,34005;4,57806;0,84086;6,75897;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 8192 1 ";"PTH";3;8192;1;1;0,00001;1,32374;4,29562;1,02632;6,64569;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 8192 1 ";"OMP";3;8192;1;2;0,00001;1,28744;4,60756;0,82345;6,71845;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 8192 1 ";"PTH";3;8192;1;2;0,00001;1,24672;4,35204;1,03082;6,62959;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 8192 1 ";"OMP";3;8192;1;3;0,00001;1,37217;4,42986;0,72145;6,52349;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 8192 1 ";"PTH";3;8192;1;3;0,00001;1,33027;4,37051;1,03636;6,73715;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 8192 1 ";"OMP";3;8192;1;4;0,00001;1,32417;4,51029;0,83131;6,66578;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 8192 1 ";"PTH";3;8192;1;4;0,00001;1,35083;4,43598;1,02405;6,81087;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 8192 1 ";"OMP";3;8192;1;5;0,00001;1,32406;4,58962;0,82578;6,73946;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 8192 1 ";"PTH";3;8192;1;5;0,00001;1,30541;4,58793;1,03677;6,93012;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 8192 1 ";"OMP";3;8192;1;6;0,00001;1,26288;4,60288;0,83677;6,70253;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 8192 1 ";"PTH";3;8192;1;6;0,00001;1,28792;4,45946;1,03345;6,78084;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 8192 1 ";"OMP";3;8192;1;7;0,00001;1,27982;4,60652;0,82235;6,70871;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 8192 1 ";"PTH";3;8192;1;7;0,00001;1,34652;4,46404;1,22039;7,03097;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 8192 1 ";"OMP";3;8192;1;8;0,00001;1,34911;4,38501;0,84146;6,57559;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 8192 1 ";"PTH";3;8192;1;8;0,00001;1,29116;4,36196;1,03311;6,68625;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 8192 1 ";"OMP";3;8192;1;9;0,00001;1,27828;4,53381;0,82311;6,63522;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 8192 1 ";"PTH";3;8192;1;9;0,00001;1,37411;4,45292;1,02564;6,85269;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 16 2 ";"OMP";3;16;2;0;0,00001;0,00000;0,00010;0,24108;0,24119;1
"./mandelbrot_pth -2.5 1.5 -2.0 2.0 16 2 ";"PTH";3;16;2;0;0,00001;0,00004;0,00026;0,00008;0,00039;1
"./mandelbrot_omp -2.5 1.5 -2.0 2.0 16 2 ";"OMP";3;16;2;1;0,00001;0,00001;0,00010;0,00008;0,00020;1
